timestamp_us,yes_volume,yes_slippage,yes_bid,yes_ask,yes_spread,no_volume,no_slippage,no_bid,no_ask,no_spread,bid_sum_discrepancy,ask_sum_discrepancy
1767724951368788,702.56,41.9200,0.0300,0.0500,0.0200,3487.91,109.8700,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724951419588,702.56,41.9200,0.0400,0.0500,0.0100,3487.91,109.8700,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724952521067,702.56,41.9200,0.0300,0.0500,0.0200,3487.91,109.8700,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724952639499,702.56,41.9200,0.0300,0.0400,0.0100,3487.91,109.8700,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724957107449,702.56,41.9200,0.0200,0.0400,0.0200,3487.91,109.8700,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724957153888,702.56,41.9200,0.0300,0.0400,0.0100,3487.91,109.8700,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724958384688,702.56,41.9200,0.0200,0.0400,0.0200,3487.91,109.8700,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724958536444,702.56,41.9200,0.0300,0.0400,0.0100,3487.91,109.8700,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724958992450,702.56,41.9200,0.0200,0.0400,0.0200,3487.91,109.8700,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724961518078,702.56,41.9200,0.0200,0.0300,0.0100,3547.69,111.0900,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724962295800,702.56,41.9200,0.0100,0.0300,0.0200,3547.69,111.0900,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724963247146,702.56,41.9200,0.0200,0.0300,0.0100,3547.69,111.0900,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724965235936,706.79,43.3300,0.0200,0.0400,0.0200,3547.69,111.0900,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724965634887,706.79,43.3300,0.0200,0.0300,0.0100,3547.69,111.0900,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724965856245,706.79,43.3300,0.0200,0.0400,0.0200,3547.69,111.0900,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724965856245,706.79,43.3300,0.0300,0.0400,0.0100,3547.69,111.0900,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724965875854,706.79,43.3300,0.0200,0.0400,0.0200,3547.69,111.0900,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724965880511,706.79,43.3300,0.0200,0.0500,0.0300,3547.69,111.0900,0.9500,0.9800,0.0300,0.030000,-0.030000
1767724965949943,706.79,43.3300,0.0300,0.0500,0.0200,3547.69,111.0900,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724966368683,706.79,43.3300,0.0400,0.0500,0.0100,3547.69,111.0900,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724968357313,707.54,43.4800,0.0400,0.0600,0.0200,3552.44,111.0900,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724968357313,707.54,43.4800,0.0500,0.0600,0.0100,3552.44,111.0900,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724968417349,707.54,43.4800,0.0400,0.0600,0.0200,3552.44,111.0900,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724968528535,707.54,43.4800,0.0400,0.0500,0.0100,3552.44,111.0900,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724968611879,707.54,43.4800,0.0400,0.0600,0.0200,3552.44,111.0900,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724968611879,707.54,43.4800,0.0500,0.0600,0.0100,3552.44,111.0900,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724969660547,707.54,43.4800,0.0400,0.0600,0.0200,3709.19,112.7400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724969756600,707.54,43.4800,0.0400,0.0500,0.0100,3709.19,112.7400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724969857673,707.54,43.4800,0.0400,0.0600,0.0200,3709.19,112.7400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724969866600,707.54,43.4800,0.0400,0.0500,0.0100,3709.19,112.7400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724969978078,707.54,43.4800,0.0400,0.0600,0.0200,3709.19,112.7400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724970018507,707.54,43.4800,0.0400,0.0500,0.0100,3718.69,112.8400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724970071524,707.54,43.4800,0.0400,0.0600,0.0200,3718.69,112.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724970228114,707.54,43.4800,0.0500,0.0600,0.0100,3718.69,112.8400,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724970413181,707.54,43.4800,0.0400,0.0600,0.0200,3718.69,112.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724970513046,707.54,43.4800,0.0400,0.0500,0.0100,3718.69,112.8400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724970565065,707.54,43.4800,0.0400,0.0600,0.0200,3718.69,112.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724970758976,707.54,43.4800,0.0500,0.0600,0.0100,3718.69,112.8400,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724970995046,707.54,43.4800,0.0400,0.0600,0.0200,3718.69,112.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724971094936,707.54,43.4800,0.0400,0.0500,0.0100,4006.69,118.8400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724971214793,707.54,43.4800,0.0400,0.0600,0.0200,4006.69,118.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724971577098,707.54,43.4800,0.0200,0.0600,0.0400,4006.69,118.8400,0.9400,0.9800,0.0400,0.040000,-0.040000
1767724971595305,707.54,43.4800,0.0300,0.0600,0.0300,4006.69,118.8400,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724971597514,707.54,43.4800,0.0300,0.0500,0.0200,4006.69,118.8400,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724971894068,707.54,43.4800,0.0400,0.0500,0.0100,4006.69,118.8400,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724973822202,722.19,46.4100,0.0400,0.0600,0.0200,4006.69,118.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724973822202,722.19,46.4100,0.0500,0.0600,0.0100,4006.69,118.8400,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724973834652,722.19,46.4100,0.0400,0.0600,0.0200,4006.69,118.8400,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724973891820,722.19,46.4100,0.0500,0.0600,0.0100,4006.69,118.8400,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724974175296,722.19,46.4100,0.0500,0.0700,0.0200,4016.14,118.8900,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724974209694,722.19,46.4100,0.0600,0.0700,0.0100,4016.14,118.8900,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724980523126,722.19,46.4100,0.0500,0.0700,0.0200,4035.88,119.1000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724980627898,722.19,46.4100,0.0500,0.0600,0.0100,4035.88,119.1000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724980675673,722.19,46.4100,0.0500,0.0700,0.0200,4035.88,119.1000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724981197317,722.19,46.4100,0.0500,0.0600,0.0100,4035.88,119.1000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724981309531,722.19,46.4100,0.0500,0.0700,0.0200,4035.88,119.1000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724981460381,722.19,46.4100,0.0500,0.0600,0.0100,4035.88,119.1000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724981582065,722.19,46.4100,0.0500,0.0700,0.0200,4035.88,119.1000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724982239341,722.19,46.4100,0.0500,0.0600,0.0100,4054.88,119.5000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724982299898,722.19,46.4100,0.0500,0.0700,0.0200,4054.88,119.5000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724982574457,722.19,46.4100,0.0500,0.0600,0.0100,4054.88,119.5000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724982663404,722.19,46.4100,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724982698262,722.19,46.4100,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724982719097,722.19,46.4100,0.0200,0.0700,0.0500,4054.88,119.5000,0.9300,0.9800,0.0500,0.050000,-0.050000
1767724982732001,722.19,46.4100,0.0200,0.0600,0.0400,4054.88,119.5000,0.9400,0.9800,0.0400,0.040000,-0.040000
1767724982768961,722.19,46.4100,0.0300,0.0600,0.0300,4054.88,119.5000,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724982837605,722.19,46.4100,0.0300,0.0700,0.0400,4054.88,119.5000,0.9300,0.9700,0.0400,0.040000,-0.040000
1767724982838308,722.19,46.4100,0.0300,0.0600,0.0300,4054.88,119.5000,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724982891875,722.19,46.4100,0.0300,0.0700,0.0400,4054.88,119.5000,0.9300,0.9700,0.0400,0.040000,-0.040000
1767724983039831,722.19,46.4100,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724983042876,722.19,46.4100,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724983200815,722.19,46.4100,0.0400,0.0500,0.0100,4054.88,119.5000,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724985000000,723.19,46.6100,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724985642440,726.85,47.8300,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724985648965,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724985762098,726.85,47.8300,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724985776071,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724985817516,726.85,47.8300,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724986075099,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724986189378,726.85,47.8300,0.0400,0.0700,0.0300,4054.88,119.5000,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724986337858,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724986346936,726.85,47.8300,0.0500,0.0600,0.0100,4054.88,119.5000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724986395061,726.85,47.8300,0.0500,0.0700,0.0200,4054.88,119.5000,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724986439395,726.85,47.8300,0.0500,0.0600,0.0100,4054.88,119.5000,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724990552222,726.85,47.8300,0.0300,0.0600,0.0300,4054.88,119.5000,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724990552222,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724990649762,726.85,47.8300,0.0400,0.0500,0.0100,4054.88,119.5000,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724995673947,726.85,47.8300,0.0400,0.0600,0.0200,4054.88,119.5000,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724996568478,726.85,47.8300,0.0400,0.0500,0.0100,4054.88,119.5000,0.9500,0.9600,0.0100,0.010000,-0.010000
1767725006437401,727.75,48.0100,0.0300,0.0500,0.0200,4253.60,121.5700,0.9500,0.9700,0.0200,0.020000,-0.020000
1767725006493182,727.75,48.0100,0.0300,0.0400,0.0100,4253.60,121.5700,0.9600,0.9700,0.0100,0.010000,-0.010000
1767725007000000,727.75,48.0100,0.0200,0.0400,0.0200,4447.60,123.5700,0.9600,0.9800,0.0200,0.020000,-0.020000
1767725007194717,727.75,48.0100,0.0100,0.0400,0.0300,6250.91,171.0400,0.9600,0.9900,0.0300,0.030000,-0.030000
1767725007194717,727.75,48.0100,,0.0400,,6250.91,171.0400,0.9600,,,,
1767725007194717,727.75,48.0100,,0.0100,,6250.91,171.0400,0.9900,,,,
